TOMM34,HSF2BP
TOMM34,ACTR5
TOMM34,PCYOX1
TOMM34,QTRTD1
TOMM34,KCTD5
TOMM34,TMED3
TOMM34,PGAP2
TOMM34,SSX2IP
TOMM34,GRK5
TOMM34,MYO1C
TOMM34,SPATS2
TOMM34,ELMOD3
TOMM34,ADAMTSL3
TOMM34,FAM102A
TOMM34,PIP4K2C
TOMM34,THRA
TOMM34,TTC38
TOMM34,ST3GAL3
TOMM34,TBC1D16
TOMM34,TRIM59
TOMM34,TNIP1
TOMM34,MARCKSL1
TOMM34,FAM155B
TOMM34,PLS1
TOMM34,LRRC1
TOMM34,TPD52
TOMM34,JUP
TOMM34,MAN2A2
TOMM34,TM9SF4
TOMM34,FAM110A
TOMM34,TMEM140
EPN3,PROM2
EPN3,TOM1L1
EPN3,SLC9A3R1
EPN3,RNF43
EPN3,TRAF4
EPN3,FOXA1
EPN3,CDH1
EPN3,CYB561
EPN3,CCDC64
EPN3,RAB11FIP4
EPN3,DDR1
EPN3,DLG3
EPN3,ERBB3
EPN3,254559
EPN3,RAB17
EPN3,FAM83H
EPN3,ESRP2
EPN3,LPAR2
EPN3,CLDN7
EPN3,TFAP2A
EPN3,SPINT2
EPN3,SHROOM2
EPN3,PIP4K2C
EPN3,CANT1
EPN3,CARD14
EPN3,CDS1
EPN3,FAM102A
EPN3,hsa-mir-200c
EPN3,XYLT2
EPN3,MKS1
EPN3,HOOK1
EPN3,LRRC8E
EPN3,348926
EPN3,FAM110A
EPN3,KIAA1522
EPN3,TRIB3
EPN3,PTK6
EPN3,SDC1
EPN3,ANKRD22
EPN3,BAIAP2
EPN3,FXYD3
EPN3,SAPCD2
EPN3,SORD
EPN3,EPM2A
EPN3,92659
EPN3,TUBA8
EPN3,HID1
EPN3,MBNL1
EPN3,S100A14
EPN3,100125556
EPN3,GINS2
EPN3,CFL2
EPN3,CELSR1
EPN3,TRIM62
EPN3,PRLR
EPN3,C2orf15
EPN3,RAB3D
EPN3,EZR
MYO5B,BSPRY
MYO5B,PHYH
MYO5B,RAB27B
MYO5B,MAP7
MYO5B,CDS1
MYO5B,TET3
MYO5B,PSD4
MYO5B,RAP1GAP
MYO5B,DDR1
MYO5B,SHANK2
MYO5B,KIAA1522
MYO5B,CLDN4
MYO5B,DLG3
MYO5B,IRF6
MYO5B,FBXO41
MYO5B,hsa-mir-200c
MYO5B,CCDC120
MYO5B,SPINT1
MYO5B,SEMA4A
MYO5B,SHROOM3
MYO5B,TMEM30B
MYO5B,CALM1
MYO5B,MICALCL
MYO5B,TFAP2A
MYO5B,ZNF107
MYO5B,376693
MYO5B,NEBL
MYO5B,LRRC1
MYO5B,STYK1
MYO5B,TRIM14
MYO5B,ACAT1
MYO5B,CXADR
MYO5B,LRRC16A
MYO5B,TMEM241
MYO5B,ERBB3
